crn,profId,location,days,start_date,end_date,start_time,end_time,course,term
22404,1213,TBA,,2019-1-03,2019-4-05,TBA,TBA,1796,2019winter
21441,1213,TBA,,2019-1-03,2019-4-05,TBA,TBA,1797,2019winter
21577,1213,TBA,,2019-1-03,2019-4-05,TBA,TBA,1798,2019winter
28034,0,TBA,,2019-4-02,2019-4-29,TBA,TBA,152,2019winter
23306,1214,THORV 159,TR,2019-1-03,2019-4-05,10:00,11:20,153,2019winter
23307,567,ARTS 263,W,2019-1-03,2019-4-05,18:00,20:50,153,2019winter
25817,1158,ARTS 100,TR,2019-1-03,2019-4-05,13:00,14:20,153,2019winter
24495,726,ARTS 213,TR,2019-1-03,2019-4-05,10:00,11:20,153,2019winter
27834,124,PA ,W,2019-1-03,2019-4-05,9:30,12:20,153,2019winter
26306,1670,YORK ,W,2019-1-03,2019-4-05,18:00,20:50,153,2019winter
23400,136,TBA,,2019-1-03,2019-4-05,TBA,TBA,153,2019winter
23447,136,MELF ,,2019-1-03,2019-4-05,TBA,TBA,153,2019winter
23408,136,SWIF ,,2019-1-03,2019-4-05,TBA,TBA,153,2019winter
26631,136,LARO ,,2019-1-03,2019-4-05,TBA,TBA,153,2019winter
23449,136,NB ,,2019-1-03,2019-4-05,TBA,TBA,153,2019winter
26305,124,PA ,W,2019-1-03,2019-4-05,13:30,16:20,1799,2019winter
23120,136,TBA,,2019-1-03,2019-4-05,TBA,TBA,1799,2019winter
21849,136,MELF ,,2019-1-03,2019-4-05,TBA,TBA,1799,2019winter
21851,136,SWIF ,,2019-1-03,2019-4-05,TBA,TBA,1799,2019winter
25050,136,LARO ,,2019-1-03,2019-4-05,TBA,TBA,1799,2019winter
21852,136,NB ,,2019-1-03,2019-4-05,TBA,TBA,1799,2019winter
21853,136,YORK ,,2019-1-03,2019-4-05,TBA,TBA,1799,2019winter
22079,1214,ARTS 212,TR,2019-1-03,2019-4-05,14:30,15:50,154,2019winter
25967,136,TBA,,2019-1-03,2019-4-05,TBA,TBA,154,2019winter
26028,136,MELF ,,2019-1-03,2019-4-05,TBA,TBA,154,2019winter
27264,136,PA ,,2019-1-03,2019-4-05,TBA,TBA,154,2019winter
26029,136,SWIF ,,2019-1-03,2019-4-05,TBA,TBA,154,2019winter
26632,136,LARO ,,2019-1-03,2019-4-05,TBA,TBA,154,2019winter
26030,136,NB ,,2019-1-03,2019-4-05,TBA,TBA,154,2019winter
27265,136,YORK ,,2019-1-03,2019-4-05,TBA,TBA,154,2019winter
23677,1671,ARTS 109,M,2019-1-03,2019-4-05,18:00,20:50,2804,2019winter
23192,1628,ARTS 210,MWF,2019-1-03,2019-4-05,13:30,14:20,2805,2019winter
23678,1481,EDUC 2005,W,2019-1-03,2019-4-05,9:30,12:20,1801,2019winter
21312,137,NA NO ROOM,,2019-1-03,2019-4-05,TBA,TBA,1804,2019winter
23773,1214,ARTS 1008,F,2019-1-03,2019-4-05,9:30,12:20,2806,2019winter
26074,1216,TBA,,2019-1-03,2019-4-05,TBA,TBA,1806,2019winter
21526,1216,TBA,,2019-1-03,2019-4-05,TBA,TBA,1807,2019winter
25316,1216,TBA,,2019-1-03,2019-4-05,TBA,TBA,1808,2019winter
24468,580,ARTS 312,M,2019-1-03,2019-4-05,16:00,18:50,2807,2019winter
24113,579,ARTS 312,T,2019-1-03,2019-4-05,16:00,18:50,2808,2019winter
23850,579,TBA,,2019-1-03,2019-4-05,TBA,TBA,1811,2019winter
23851,579,TBA,,2019-1-03,2019-4-05,TBA,TBA,1812,2019winter
41224,0,TBA,,2018-6-01,2018-6-22,TBA,TBA,155,2018spring
41360,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,174,2018spring
41361,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,175,2018spring
40508,156,TBA,,2018-5-09,2018-6-22,TBA,TBA,176,2018spring
41002,1217,TBA,,2018-5-09,2018-6-22,TBA,TBA,187,2018spring
40194,1217,TBA,,2018-5-09,2018-6-22,TBA,TBA,188,2018spring
41622,171,TBA,,2018-5-09,2018-6-22,TBA,TBA,207,2018spring
40134,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,209,2018spring
40193,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,210,2018spring
41421,1218,AGRI 2E25,MTWRF,2018-6-04,2018-6-22,11:00,13:20,4,2018spring
40108,3,TBA,,2018-5-09,2018-6-22,TBA,TBA,4,2018spring
41489,179,UKRN ,,2018-4-30,2018-6-08,TBA,TBA,1816,2018spring
40135,1218,TBA,,2018-5-09,2018-6-22,TBA,TBA,221,2018spring
40195,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,227,2018spring
41422,188,AGRI 2E25,MTWRF,2018-5-09,2018-5-30,11:00,13:20,229,2018spring
40112,188,TBA,,2018-5-09,2018-6-22,TBA,TBA,229,2018spring
41496,190,NA NO ROOM,,2018-5-09,2018-6-22,TBA,TBA,5,2018spring
41419,194,TBA,MTWRF,2018-5-09,2018-6-22,9:00,15:00,1817,2018spring
40137,1218,TBA,,2018-5-09,2018-6-22,TBA,TBA,243,2018spring
40293,1218,TBA,,2018-5-09,2018-6-22,TBA,TBA,2809,2018spring
40012,196,MURRY 190,MTWR,2018-5-09,2018-6-22,13:30,16:20,7,2018spring
40388,1672,RANNEX 129,MTWR,2018-6-04,2018-6-22,13:30,16:20,9,2018spring
41433,1219,MURRY 64,MTWR,2018-5-09,2018-5-30,9:30,12:20,245,2018spring
41434,1219,MURRY 64,MTWR,2018-6-04,2018-6-22,9:30,12:20,246,2018spring
40030,8,MURRY 182,MTWR,2018-5-09,2018-5-30,9:30,12:20,247,2018spring
41415,195,THORV S320,M,2018-5-09,2018-6-22,17:30,20:20,252,2018spring
41435,1219,MURRY 64,MTWR,2018-6-04,2018-6-22,9:30,12:20,11,2018spring
41440,1220,MURRY 291,MR,2018-5-09,2018-6-22,9:30,12:20,1818,2018spring
40020,1219,MURRY 64,MTWR,2018-5-09,2018-6-22,9:30,12:20,256,2018spring
41400,1673,RANNEX 129,MTWR,2018-5-09,2018-5-30,13:30,16:20,2810,2018spring
40022,1219,MURRY 64,MTWR,2018-5-09,2018-6-22,9:30,12:20,262,2018spring
40312,1219,MURRY 64,MTWR,2018-5-09,2018-6-22,9:30,12:20,1939,2018spring
40219,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,275,2018spring
40063,11,ARTS 106,MTWR,2018-5-09,2018-5-30,9:30,12:20,277,2018spring
40067,11,MURRY 299,MTWR,2018-6-04,2018-6-22,9:30,12:20,278,2018spring
41328,212,AGRI 2E17,MTWRFSU,2018-5-07,2018-6-22,8:30,11:50,1819,2018spring
41329,1391,AGRI 2E17,MTWRFSU,2018-5-07,2018-6-22,13:00,16:20,1820,2018spring
41236,13,TBA,,2018-5-09,2018-6-22,TBA,TBA,283,2018spring
40139,221,TBA,,2018-5-09,2018-6-22,TBA,TBA,292,2018spring
40197,221,TBA,,2018-5-09,2018-6-22,TBA,TBA,293,2018spring
40963,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,298,2018spring
40964,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,299,2018spring
41345,231,PA ,MF,2018-5-09,2018-6-22,9:00,11:50,1821,2018spring
40480,226,BIOL 106,MTWRF,2018-5-09,2018-5-30,8:30,10:50,300,2018spring
40691,225,BIOL 125,MTWRF,2018-6-04,2018-6-22,8:30,10:40,301,2018spring
40602,1308,BIOL 125,MTWRF,2018-5-09,2018-5-30,8:30,10:50,303,2018spring
41475,1674,TBA,,2018-5-09,2018-6-22,TBA,TBA,318,2018spring
40140,1363,TBA,,2018-5-09,2018-6-22,TBA,TBA,321,2018spring
40198,1363,TBA,,2018-5-09,2018-6-22,TBA,TBA,322,2018spring
40204,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,325,2018spring
40138,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,326,2018spring
40196,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,327,2018spring
40896,258,TBA,,2018-5-09,2018-6-22,TBA,TBA,328,2018spring
41274,874,TBA,,2018-5-09,2018-6-22,TBA,TBA,331,2018spring
40588,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,334,2018spring
40589,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,335,2018spring
40697,1448,ESB 116,MW,2018-5-09,2018-6-22,18:30,21:20,2811,2018spring
40698,265,ENG 1B77,MTWRF,2018-5-09,2018-6-22,15:00,16:50,1823,2018spring
40669,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,354,2018spring
40142,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,355,2018spring
40200,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,356,2018spring
40079,1675,ARTS 263,MTWRF,2018-5-09,2018-5-30,8:30,10:50,358,2018spring
40438,274,ARTS 102,MTWRF,2018-6-04,2018-6-22,8:30,10:50,360,2018spring
40144,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,377,2018spring
40201,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,378,2018spring
41324,292,ARTS 202,MTWRF,2018-5-09,2018-5-30,13:30,15:50,2812,2018spring
40386,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,402,2018spring
40141,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,403,2018spring
40199,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,404,2018spring
41401,19,ARTS 105,MTWRF,2018-6-04,2018-6-22,11:00,13:20,2813,2018spring
40409,313,ESB 12,TR,2018-5-09,2018-6-22,19:00,21:50,415,2018spring
40410,1225,ESB 144,MW,2018-5-09,2018-6-22,11:30,14:20,418,2018spring
40094,1676,ESB 46,MW,2018-5-09,2018-6-22,16:00,18:50,422,2018spring
40095,25,ESB 112,TR,2018-5-09,2018-6-22,17:30,20:20,423,2018spring
40096,1677,ESB 103,MW,2018-5-09,2018-6-22,19:00,21:50,424,2018spring
40818,1226,ESB 144,TR,2018-5-09,2018-6-22,13:00,15:50,425,2018spring
40695,333,ESB 46,TR,2018-5-09,2018-6-22,13:00,15:50,427,2018spring
40098,329,ESB 144,MW,2018-5-09,2018-6-22,16:00,18:50,428,2018spring
41160,329,ESB 103,TR,2018-5-09,2018-6-22,19:00,21:50,428,2018spring
40869,1678,ESB 45,MW,2018-5-09,2018-6-22,16:00,17:20,442,2018spring
40099,315,ESB 45,TR,2018-5-09,2018-6-22,16:00,18:50,447,2018spring
40100,355,ESB 3,TR,2018-5-09,2018-6-22,19:00,21:50,447,2018spring
40101,311,ESB 46,MW,2018-5-09,2018-6-22,13:00,15:50,2814,2018spring
40696,311,ESB 46,MW,2018-5-09,2018-6-22,19:00,21:50,2814,2018spring
40868,1678,ESB 45,MW,2018-5-09,2018-6-22,16:00,17:20,465,2018spring
40470,363,TBA,,2018-5-09,2018-6-22,TBA,TBA,1825,2018spring
41055,839,TBA,,2018-5-09,2018-6-22,TBA,TBA,471,2018spring
40702,1395,TBA,,2018-5-21,2018-6-30,TBA,TBA,1826,2018spring
41154,0,TBA,,2018-6-01,2018-6-22,TBA,TBA,1827,2018spring
41155,1395,TBA,,2018-5-15,2018-6-30,TBA,TBA,1827,2018spring
41371,367,NA NO ROOM,MTWRF,2018-4-23,2018-5-11,9:30,12:20,1828,2018spring
41418,1679,HLTH 2330,MTWRF,2018-6-04,2018-6-08,8:00,16:50,29,2018spring
40143,372,TBA,,2018-5-09,2018-6-22,TBA,TBA,481,2018spring
40203,372,TBA,,2018-5-09,2018-6-22,TBA,TBA,482,2018spring
41263,380,THORV 205A,TR,2018-5-09,2018-6-22,11:30,14:20,491,2018spring
41264,0,THORV S311,TR,2018-5-09,2018-6-22,15:00,16:20,491,2018spring
41265,0,THORV S311,TR,2018-5-09,2018-6-22,16:30,17:50,491,2018spring
41442,1680,ARTS 102,TR,2018-5-09,2018-6-22,12:30,13:50,1829,2018spring
41443,0,THORV S320,T,2018-5-09,2018-6-22,11:00,12:20,1829,2018spring
41445,0,THORV S320,T,2018-5-09,2018-6-22,14:00,15:20,1829,2018spring
41446,0,THORV S320,R,2018-5-09,2018-6-22,14:00,15:20,1829,2018spring
40092,1681,THORV 159,TR,2018-5-09,2018-6-22,8:30,11:20,492,2018spring
41137,0,THORV S311,TR,2018-5-09,2018-6-22,12:00,13:20,492,2018spring
41138,0,THORV S311,TR,2018-5-09,2018-6-22,13:30,14:50,492,2018spring
40471,1682,THORV 124,MWF,2018-5-09,2018-6-22,8:30,10:20,493,2018spring
41139,0,THORV S311,MWF,2018-5-09,2018-6-22,11:00,11:50,493,2018spring
41140,0,THORV S311,MWF,2018-5-09,2018-6-22,12:00,12:50,493,2018spring
40107,389,TBA,,2018-5-01,2018-6-30,TBA,TBA,502,2018spring
41378,389,TBA,,2018-5-01,2018-6-30,TBA,TBA,503,2018spring
40109,389,TBA,,2018-5-01,2018-6-30,TBA,TBA,504,2018spring
40110,389,TBA,,2018-5-01,2018-6-30,TBA,TBA,505,2018spring
41686,1230,THORV 129,MTWRF,2018-6-18,2018-6-22,9:00,16:50,34,2018spring
40145,1404,TBA,,2018-5-09,2018-6-22,TBA,TBA,521,2018spring
40202,1404,TBA,,2018-5-09,2018-6-22,TBA,TBA,522,2018spring
40865,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,35,2018spring
40866,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,36,2018spring
40867,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,37,2018spring
40862,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,524,2018spring
40863,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,38,2018spring
40769,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,525,2018spring
41159,395,KIRK 144,MTWRF,2018-5-09,2018-6-22,11:00,13:20,39,2018spring
41431,418,EDUC 2014,MTWR,2018-6-04,2018-6-22,9:00,12:20,527,2018spring
41432,1683,EDUC 2014,MTWR,2018-6-04,2018-6-22,13:30,16:50,528,2018spring
40111,1408,TBA,,2018-5-09,2018-6-22,TBA,TBA,530,2018spring
41275,403,TBA,,2018-5-09,2018-6-22,TBA,TBA,530,2018spring
41517,411,LARO ,MTWRF,2018-5-28,2018-6-08,9:00,16:00,536,2018spring
40513,427,TBA,,2018-5-09,2018-6-22,TBA,TBA,550,2018spring
41278,427,TBA,,2018-5-09,2018-6-22,TBA,TBA,551,2018spring
41330,430,TBA,,2018-5-09,2018-6-22,TBA,TBA,553,2018spring
41426,33,EDUC 1039,S,2018-4-14,2018-4-14,9:00,15:50,2815,2018spring
41436,33,EDUC 1251,S,2018-4-21,2018-4-21,9:00,15:50,1831,2018spring
41454,399,EDUC 3133,T,2018-5-08,2018-5-08,18:00,20:50,561,2018spring
40579,54,TBA,,2018-5-09,2018-6-22,TBA,TBA,566,2018spring
40206,54,TBA,,2018-5-09,2018-6-22,TBA,TBA,567,2018spring
40150,437,TBA,,2018-5-09,2018-6-22,TBA,TBA,568,2018spring
40294,437,TBA,,2018-5-09,2018-6-22,TBA,TBA,2816,2018spring
41452,468,JMITCH 282,MTWRF,2018-5-09,2018-5-30,10:00,11:50,1838,2018spring
40493,464,JMITCH 282,MTWRF,2018-5-09,2018-5-30,8:30,9:50,627,2018spring
40544,36,WILL 266,TR,2018-5-09,2018-6-22,19:00,21:20,1839,2018spring
41411,470,JMITCH 192,MTWRF,2018-5-07,2018-5-11,13:30,16:20,2817,2018spring
40701,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,1841,2018spring
40065,477,ARTS 200,MTWRF,2018-5-09,2018-5-30,8:30,10:50,644,2018spring
40113,478,TBA,,2018-5-09,2018-6-22,TBA,TBA,644,2018spring
41000,478,ARTS 200,MTWRF,2018-6-04,2018-6-22,8:30,10:50,645,2018spring
40115,478,TBA,,2018-5-09,2018-6-22,TBA,TBA,645,2018spring
40749,482,ARTS 108,MTWRF,2018-6-04,2018-6-22,11:00,13:20,646,2018spring
41466,482,ARTS 109,MTWRF,2018-6-04,2018-6-22,8:30,10:50,650,2018spring
40205,184,NA NO ROOM,,2018-5-09,2018-6-22,TBA,TBA,669,2018spring
40148,184,NA NO ROOM,,2018-5-09,2018-6-22,TBA,TBA,670,2018spring
41518,497,LARO ,MTWRF,2018-6-04,2018-6-22,9:00,16:00,671,2018spring
41403,1238,TBA,,2018-5-09,2018-5-30,TBA,TBA,47,2018spring
40132,1238,TBA,,2018-6-04,2018-6-22,TBA,TBA,47,2018spring
41455,494,EDUC 2005,MTWRF,2018-5-14,2018-5-30,9:00,11:50,1842,2018spring
40429,1423,TBA,,2018-5-09,2018-6-22,TBA,TBA,1843,2018spring
40689,1240,EDUC 2005,MTWR,2018-5-09,2018-5-30,17:00,20:20,1844,2018spring
40713,500,TBA,,2018-5-09,2018-6-22,TBA,TBA,674,2018spring
40084,1241,TBA,,2018-5-09,2018-6-22,TBA,TBA,2211,2018spring
40086,499,TBA,,2018-5-09,2018-6-22,TBA,TBA,676,2018spring
40091,1241,TBA,,2018-5-09,2018-6-22,TBA,TBA,1845,2018spring
40358,41,TBA,,2018-5-09,2018-6-22,TBA,TBA,681,2018spring
41096,528,TBA,,2018-5-09,2018-6-22,TBA,TBA,684,2018spring
41091,528,TBA,,2018-5-09,2018-6-22,TBA,TBA,1846,2018spring
41204,504,TBA,,2018-5-09,2018-6-22,TBA,TBA,686,2018spring
41143,891,TBA,MTWRF,2018-4-30,2018-5-25,8:30,16:30,1847,2018spring
41144,891,TBA,MTWRF,2018-4-30,2018-5-25,8:30,16:30,1848,2018spring
41430,1242,TBA,MTWRF,2018-4-30,2018-5-11,8:00,15:20,1849,2018spring
41519,396,TBA,MTWRF,2018-4-30,2018-6-01,9:00,16:00,1849,2018spring
41145,891,NA NO ROOM,MTWRF,2018-4-30,2018-5-25,8:30,16:20,1850,2018spring
41146,891,NA NO ROOM,MTWRF,2018-4-30,2018-5-25,8:30,16:20,1851,2018spring
41529,505,TBA,MTWRF,2018-4-30,2018-5-11,8:00,15:20,2818,2018spring
41474,505,TBA,MTWRF,2018-4-30,2018-5-18,8:00,15:20,687,2018spring
41476,505,TBA,MTWRF,2018-4-23,2018-5-11,8:00,15:20,687,2018spring
41608,1425,TBA,,2018-5-03,2018-5-31,TBA,TBA,687,2018spring
41202,505,TBA,MTWRF,2018-4-30,2018-5-18,8:00,15:20,687,2018spring
41477,505,TBA,MTWRF,2018-5-22,2018-6-11,8:00,15:20,688,2018spring
41205,0,TBA,MTWRF,2018-5-22,2018-6-08,8:00,15:20,688,2018spring
41203,0,TBA,MTWRF,2018-4-30,2018-5-18,8:00,15:20,688,2018spring
41147,891,NA NO ROOM,MTWRF,2018-4-30,2018-5-25,8:30,16:20,1852,2018spring
41148,891,NA NO ROOM,MTWRF,2018-4-30,2018-5-25,8:30,16:20,1853,2018spring
41207,48,EDUC 1024,MTWR,2018-6-04,2018-6-22,10:00,13:20,690,2018spring
41215,44,EDUC 2009,MTWR,2018-6-04,2018-6-22,10:00,13:20,690,2018spring
41511,44,BATC ,,2018-5-09,2018-5-30,TBA,TBA,690,2018spring
41512,1258,BATC ,,2018-6-04,2018-6-22,TBA,TBA,51,2018spring
41335,510,EDUC 2060,S,2018-5-12,2018-5-12,9:00,15:50,691,2018spring
41333,1684,EDUC 2002,S,2018-5-12,2018-5-12,9:00,15:50,693,2018spring
41393,508,EDUC 2005,S,2018-5-09,2018-6-22,9:00,15:50,2224,2018spring
41181,1318,TBA,,2018-5-09,2018-6-22,TBA,TBA,695,2018spring
41394,510,EDUC 2060,S,2018-5-12,2018-5-12,9:00,15:50,697,2018spring
41397,513,EDUC 1022,F,2018-5-11,2018-5-11,19:00,21:50,700,2018spring
41498,514,TBA,,2018-5-09,2018-6-22,TBA,TBA,701,2018spring
41488,516,TBA,,2018-5-09,2018-6-22,TBA,TBA,701,2018spring
41348,47,TBA,,2018-5-09,2018-6-22,TBA,TBA,701,2018spring
41500,47,TBA,,2018-5-09,2018-6-22,TBA,TBA,701,2018spring
41502,50,TBA,,2018-5-09,2018-6-22,TBA,TBA,701,2018spring
41503,511,TBA,,2018-5-09,2018-6-22,TBA,TBA,701,2018spring
41504,47,TBA,,2018-5-09,2018-6-22,TBA,TBA,701,2018spring
41505,511,TBA,,2018-5-09,2018-6-22,TBA,TBA,701,2018spring
41468,45,EDUC 2002,S,2018-5-05,2018-5-05,9:00,15:50,702,2018spring
40149,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,703,2018spring
40217,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,704,2018spring
41439,521,TBA,,2018-5-09,2018-6-22,TBA,TBA,705,2018spring
41508,527,TBA,,2018-5-09,2018-6-22,TBA,TBA,705,2018spring
41438,522,EDUC 2014,MTWRF,2018-5-14,2018-5-30,13:00,15:50,706,2018spring
41482,519,TBA,,2018-5-09,2018-6-22,TBA,TBA,2819,2018spring
40690,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,717,2018spring
40836,437,TBA,,2018-5-09,2018-6-22,TBA,TBA,718,2018spring
41510,543,TBA,,2018-5-09,2018-5-22,TBA,TBA,738,2018spring
40291,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,748,2018spring
40146,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,749,2018spring
40215,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,750,2018spring
40006,58,PHYSIC 129,MTWRF,2018-5-09,2018-6-22,8:30,10:50,765,2018spring
40911,58,TBA,,2018-5-09,2018-6-22,TBA,TBA,765,2018spring
40355,56,ARTS 108,MTWRF,2018-6-04,2018-6-22,13:30,15:50,67,2018spring
41196,58,TBA,,2018-5-09,2018-6-22,TBA,TBA,68,2018spring
41172,57,ARTS 200,MTWRF,2018-5-09,2018-5-30,11:00,13:20,69,2018spring
41286,1685,ARTS 101,MTWRF,2018-6-04,2018-6-22,11:00,13:20,2262,2018spring
41410,584,ARTS 217,MTWRF,2018-5-09,2018-5-30,16:00,18:20,2266,2018spring
41272,62,TBA,,2018-5-09,2018-6-22,TBA,TBA,788,2018spring
40587,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,798,2018spring
40152,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,799,2018spring
40218,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,800,2018spring
41381,1686,NA NO ROOM,MTWRF,2018-5-14,2018-5-18,9:00,16:50,2820,2018spring
41382,1452,TBA,,2018-5-09,2018-6-22,TBA,TBA,74,2018spring
40528,1247,TBA,,2018-5-09,2018-6-22,TBA,TBA,807,2018spring
41221,1450,TBA,,2018-5-09,2018-6-22,TBA,TBA,807,2018spring
40527,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,808,2018spring
40529,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,809,2018spring
40465,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,815,2018spring
40153,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,816,2018spring
40220,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,817,2018spring
41450,505,TBA,MTWRF,2018-4-30,2018-6-22,8:00,15:20,1861,2018spring
41673,1242,TBA,MTWRF,2018-5-16,2018-6-28,8:00,15:50,825,2018spring
40155,1249,TBA,,2018-5-09,2018-6-22,TBA,TBA,837,2018spring
40221,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,844,2018spring
41391,614,ARTS 133,MTWRF,2018-5-09,2018-5-30,13:30,15:50,1863,2018spring
40014,1687,ARTS 213,MTWRF,2018-5-09,2018-5-30,10:00,12:20,853,2018spring
41465,0,ARTS 213,MTWRF,2018-5-09,2018-5-30,9:00,9:50,853,2018spring
41471,623,TBA,,2018-5-09,2018-6-22,TBA,TBA,2821,2018spring
40156,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,864,2018spring
41497,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,865,2018spring
41668,0,TBA,,2018-5-05,2018-6-06,TBA,TBA,1864,2018spring
40443,648,TBA,,2018-5-09,2018-6-22,TBA,TBA,879,2018spring
41444,650,TBA,,2018-5-09,2018-6-22,TBA,TBA,882,2018spring
40741,650,TBA,,2018-5-09,2018-6-22,TBA,TBA,883,2018spring
40637,651,TBA,,2018-5-09,2018-6-22,TBA,TBA,884,2018spring
40510,651,TBA,,2018-5-09,2018-6-22,TBA,TBA,885,2018spring
40304,1464,TBA,,2018-5-01,2018-8-31,TBA,TBA,890,2018spring
40742,1464,TBA,,2018-5-09,2018-6-22,TBA,TBA,1865,2018spring
41060,650,TBA,,2018-5-09,2018-6-22,TBA,TBA,899,2018spring
40808,658,NA NO ROOM,MTWRF,2018-5-08,2018-5-16,9:00,11:50,1866,2018spring
41464,1469,KIRK 146,MTWRF,2018-4-30,2018-5-04,9:30,16:20,2822,2018spring
40157,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,912,2018spring
40222,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,913,2018spring
40038,1252,GEOL 155,MTWRF,2018-5-09,2018-5-30,11:00,13:20,921,2018spring
40426,673,GEOL 261,MTWRF,2018-6-04,2018-6-22,11:00,13:20,921,2018spring
40824,1253,EDUC 1026,MTWR,2018-5-09,2018-5-30,10:00,13:15,921,2018spring
41362,668,TBA,,2018-5-09,2018-6-22,TBA,TBA,921,2018spring
40425,669,GEOL 155,MTWRF,2018-6-04,2018-6-22,8:30,10:50,922,2018spring
41363,668,TBA,,2018-5-09,2018-6-22,TBA,TBA,922,2018spring
40427,673,GEOL 261,MTWRF,2018-6-04,2018-6-22,11:00,13:20,923,2018spring
40617,1252,GEOL 155,MTWRF,2018-5-09,2018-5-30,11:00,13:20,923,2018spring
41390,669,GEOL 155,MTWRF,2018-6-04,2018-6-22,8:30,10:50,924,2018spring
41678,1688,TBA,,2018-5-01,2018-5-10,TBA,TBA,929,2018spring
41216,1688,TBA,,2018-5-09,2018-5-30,TBA,TBA,929,2018spring
41470,1254,TBA,MTWRFSU,2018-5-02,2018-5-16,TBA,TBA,2823,2018spring
41117,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,76,2018spring
41355,1689,NA NO ROOM,,2018-5-09,2018-6-22,TBA,TBA,950,2018spring
41356,1255,NA NO ROOM,,2018-5-09,2018-6-22,TBA,TBA,951,2018spring
41357,1004,NA NO ROOM,,2018-5-09,2018-6-22,TBA,TBA,952,2018spring
41424,688,TBA,,2018-5-09,2018-6-27,TBA,TBA,953,2018spring
41611,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,2338,2018spring
41499,1690,TBA,,2018-5-09,2018-6-22,TBA,TBA,1868,2018spring
40539,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,959,2018spring
40540,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,960,2018spring
41013,1691,ARTS 108,MTWRF,2018-5-09,2018-5-30,13:30,15:50,2343,2018spring
40815,709,ARTS 207,MTWRF,2018-5-21,2018-5-25,9:30,14:50,2824,2018spring
40159,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,999,2018spring
40224,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,1000,2018spring
41156,67,KIRK 146,MTWRF,2018-5-09,2018-5-30,11:00,13:20,77,2018spring
41067,724,TBA,,2018-5-09,2018-6-22,TBA,TBA,77,2018spring
41365,726,KIRK 144,MTWRF,2018-6-04,2018-6-22,8:30,10:50,2825,2018spring
41346,723,PA ,MTWRF,2018-6-04,2018-6-22,9:00,11:50,1873,2018spring
41670,0,AU ,MTWRF,2018-6-04,2018-6-22,TBA,TBA,1021,2018spring
41501,1489,EDUC 1020,F,2018-5-11,2018-5-11,13:00,15:50,2369,2018spring
41074,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,1033,2018spring
41075,0,TBA,,2018-5-09,2018-6-22,TBA,TBA,1034,2018spring
41352,194,TBA,,2018-5-09,2018-6-22,TBA,TBA,1876,2018spring
